date,star,text,name
2020-06-11,5,맛은 딱 막걸리맛입니다 푸딩질감이에요 궁그해서 먹어봤습니당ㅎㅎㅎ,술샘 이화주 8도
2020-06-29,5,병하나가열려있긴했지만잘도착했어요,술샘 이화주 8도
2020-06-07,4,선물용으로 샀습니다 특이해서 다들 신기하며 먹었지만 호불호가 있는 맛이에요 삼키면 입안에 좋은 향이 감돌아서 좋았지만 맛 자체는 취향이 아니었네요,술샘 이화주 8도
2020-05-26,5,지난 1월에 산 거 남은 상태에서 추가 주문했는데 냉장고에서 발효가 진행됐는지 1월 거는 탄산이 생겼더라고요 냉장고라도 오래 보관하면 뚜껑 열 때 좀 터지는 것처럼 튀니 조심하시길 발효되어 그런지 기억보다 달달하고 알콜맛이 덜 나네요 보이는 것 만큼 되직하고 생각보다 알콜향이 있는데 단맛이 있어서 가려지는 느낌이 좀 있습니다,술샘 이화주 8도
2020-05-21,5,선물받으시는 분이 좋아하셨어요배송도 빨랐구요감사합니다자주 사러올게요,술샘 이화주 8도
2020-05-01,2,너무 실망입니다타지에 혼자 계시는 아버지 선물로 보내드린건데도착하니까 한병이 완전히 열려서 너무 당황하셨대요 포장을 조금 더 신경쓰실 수는 없었는지 실망감이 큽니다,술샘 이화주 8도
2020-05-09,5,호불호가 갈린다고해서 걱정했는데 저한텐 맛있었습니다,술샘 이화주 8도
2020-04-06,3,맛 호기심을 갖고 맛보려고 사봤는데 다른 구매자들과 같은 마음이에요ㅋㅋ 디저트로 잘어울리는 질감 요거트 같아요 막걸리맛 요거트ㅋ 개인적으로는 다시 생각나는 맛은 아닌거같아요ㅋ 매니아층이 있을듯합니다ㅋㅋ포장 유리병 각각 담겨서 꼼꼼하고 배송도 빠르게왔어요 생각보다 용량이 작내요,술샘 이화주 8도
2020-05-26,5,여태까지 먹어본 것들이랑은 완전히 다르네요신기합니다,술샘 이화주 8도
2020-05-12,4,색다른경험이 되었습니다 술맛이 생각보다 강해서 엄청 특이하네요,술샘 이화주 8도
2020-05-13,4,이색적인 맛이었고 조금씩 포장되어 있어서 먹고싶을때 간편하게 먹을 수 있어서 좋았습니다,술샘 이화주 8도
2020-04-02,5,이화주 먹어보고 좋아서 주문했습니다 제조일자 얼마 안되서 좋네요 포장도 꼼꼼하게 왔어요,술샘 이화주 8도
2020-05-14,5,막걸리 좋아하시는 분께 선물로 드렸는데 좋아하시네요,술샘 이화주 8도
2020-03-25,3,맛은 호불호를 많이 타는 것 같습니다 저한텐 너무 달았어요그리고 5개 이상은 5개씩 상자로 포장해서 준다고 해서 선물용으로 5개씩 5묶음을 샀는데 다 개별포장되어있네요 추가로 3묶음 산건 5개씩 상자포장 되어 있는데 말이죠 기준이 뭔가요,술샘 이화주 8도
2020-05-06,5,고객응대도 친절하시고 맛도 좋습니다,술샘 이화주 8도
2020-04-24,4,여러개를 먹어보니 맛이 다 달라요 개성이라고 보기에는 안 좋은 맛이 섞인 패키지들이 꽤 있었어요,술샘 이화주 8도
2020-04-21,3,목넘김이 부드럽고 그렇다고 계속먹으면 취하겠네요간단하게 디저트용으로 좋습니다,술샘 이화주 8도
2020-03-19,3,어 개인적인 취향입니다 맛없어요식감은 좋아요 입안에 닿는 느낌이나 넘어가는건 부드럽고 좋아요근데 그 특유의 신맛이 강해요플레인 요거트보다 훨씬 강하고요 호불호 강할거 같아요식감은 진짜 맘에드는데 향이 진짜완전 술이네요생각보다 도수가 높더라구요내가 진짜 술 좋아한다 도수 센거도 잘먹고 술 특유의 향 괜찮다 싶은 분들에게만 추천합니다,술샘 이화주 8도
2020-03-30,5,선물했어요 포장도 잘되어서 왔습니당,술샘 이화주 8도
2020-03-24,3,술 맛은 괜찮은데 포장이 10도 이하 냉장보관 하라면서 10도 훌쩍 넘어서 20도 다 되어가는 날씨에 한낮 배송하시는데 보냉제 하나 없이 배송해주셨네요 맛이 그나마 괜찮아 별 세개 줍니다 이화주는 아직 안먹어봐서 상하지 않았는지 모르겠어요,술샘 이화주 8도
2020-04-13,5,남편이 먹어보고 싶다고해서 주문했어요예상대로 너무 맛있다고 하네요,술샘 이화주 8도
2020-04-23,5,걸죽해서 술요거트먹는거같아요,술샘 이화주 8도
2020-04-22,5,선물했는데 좋아하셨어요,술샘 이화주 8도
2020-03-25,3,맛은 호불호가 많이 갈리는 것 같습니다,술샘 이화주 8도
2020-03-16,5,레몬청이랑 섞어마시니 완전 맛나요양이 작아 좀 아쉬웠에요 ㅎㅎㅎ,술샘 이화주 8도
2020-02-20,4,깨진 것 없이 잘 도착했습니다 다만 제가 본 평들과는 다르게 술맛이 확 나긴 하네요 어른들 말씀으론 술지게미 먹는 느낌이라고 하셨습니다 도수 센 막걸리 좋아하시는 분들은 좋아하실 것 같네여보기엔 작아보였지만 막상 먹어보니 생각보다 양이 많습니다,술샘 이화주 8도
2020-04-13,5,또 시켜서 맛잇게 잘 먹고 잇습니다 ㅎ,술샘 이화주 8도
2020-04-08,5,잘 받앗습니다 ㅎ 잘먹겟습니다 ㅎ,술샘 이화주 8도
2020-03-12,5,요거트 같은데 술맛 나는게 신기해용,술샘 이화주 8도
2020-04-02,4,좋아요 좋아요 좋아요,술샘 이화주 8도
2020-01-30,5,쌀가루가 살아있는 막걸리 맛일거라고 생각했는데 예상이 틀린건 아니었지만즉 막걸리 마시다보면 아래 가라앉아있는 그 부분과 비슷할 거라고 생각함 완전히 같지도 않았던게 생각보다 맛이 텁텁하지 않고 부드럽더라구요 왜들 요거트에 비교하는지 알겠던데 쌀맛 아이스크림과도 비슷하지 않을까 생각했네요 알콜은 제 기준엔 쓰진 않고 적당히 쏘는 정도의 맛이라 좋았습니다 용량도 100ml 정도면 에피타이저나 디저트로 적당한 거 같구요 포장 문제 제기가 많던데 선물용이라고 하기엔 많이 흐트러져서 오긴 했고 뚜껑 고정한 테이프의 목선이 따져있긴 했는데 그 테이프 원래 목선이 따지도록 디자인되어 있던데요 저는 유리병과 뚜껑에 붙은 테이프들이 깔끔하게 잘 떨어지는 점이 아주 만족스러웠습니다 의도하신건지 아닌지 모르지만 유지하시길 바랍니다 환경을 생각하신다면 매우 좋은 선택이라고 생각해요맛있는 이화주와 함께 앞으로도 계속 번창하시길 빌겠습니다,술샘 이화주 8도
2020-03-24,3,생각한 것 이상으로 포장이 불친절 및 알코올의 향이강함,술샘 이화주 8도
2020-03-12,5,친절하고 신속한 응대 정말 감사합니다다음에 또 주문하겠습니다,술샘 이화주 8도
2020-03-04,3,막걸리 비슷한 맛 걸쭉하다기보단 요거트같은 질감에 약간 껄껄한 입자가 있는 느낌 특별한거 소개시켜주고 싶거나 할 때 쓸거같음개인적으론 식감때문에 불호 삼키기도 식감때문에 개인적으로 불편,술샘 이화주 8도
2020-03-15,5,어른들의 요거트라는 말이 무색하지 않게 적당한 도수와 부드러운 목넘김이 취향에 맞았어요,술샘 이화주 8도
2020-03-14,5,맛있습니다 독특하네요 도전들 해보시길,술샘 이화주 8도
2020-02-21,4,많이 아쉽네요 걸죽해야 이화주인디막걸리 인줄,술샘 이화주 8도
2020-03-18,3,요플레같이 걸쭉한데 뚜껑열면 뭐랄까 알맹이지어 응고된달까요,술샘 이화주 8도
2020-03-14,5,맛있습니다 그냥 먹기엔 독한듯 싶은데 맛은 있네요,술샘 이화주 8도
2019-12-19,4,호불호가 갈리는 맛이네요 평소 막걸리를 좋아하는 편인데도 그냥 먹기는 좀 어려워요 일반 막걸리보다 시크함이랑 알콜의 쓴맛이 좀 더 강해요 이런 맛을 선호하는 분한테는 잘 맞을 거 같고 아니라면 불호이지 않을까 싶습니다그냥 먹긴 힘들어 물에 희석해서 먹었더니 괜찮습니다 1병에 물 200250ml를 섞어 먹으니 딱 고운 막걸리 느낌이라 좋았어요 시중에서 파는 일반 막걸리보다 부드러웠어요다만 아쉬운 것은 포장인데 후기보고 제대로 올거라고 생각도 안하긴 했는데 박스내에 고정이 제대로 안되서 난리네요 뾱뾱이를 빠방하게 넣어주면 좋을텐데요 그리고 병을 열때마다 손에 묻네요 터지듯이 열려요 심지어 하나는 살짝 떨어졌는데 지혼자 뚜껑열려서 바닥에 다 난리났어요 그리고 병이랑 뚜껑 연결하는 종이테이프도 다 찢어져서 왔어요 이런 부분들이 좀 아쉽네요,술샘 이화주 8도
2020-02-21,4,오픈할때 펑하는 소리껄죽함이 없어 너무 아쉽네요,술샘 이화주 8도
2020-01-22,5,포장이 새고 그랬다는 댓글들이 많아서 조금 불안했는데 막상 받아보니 그런 거는 하나도 없었고요 흰색 띠 같은 게 두어 개 끊어져 있긴 했는데 외관에는 큰 차이가 없습니다 100ml 제품이라 사실 좀 작지 않을까 걱정했는데 생각보다 용량이 커서 놀랐습니다,술샘 이화주 8도
2020-03-10,5,저도 먹고 선물도 하려고 구매했어요 귀엽네요 ㅎㅎ,술샘 이화주 8도
2020-02-24,3,호불호가 많이 갈리는 술이예요,술샘 이화주 8도
2019-12-31,5,일단 다른 리뷰에서는 병이 터진채로 왔다고 해서 걱정했는데 다행히 병 하나도 안 깨지고 잘 도착했습니다 양도 적당하고 식감도 부드러워서 좋네요 ㅎㅎ,술샘 이화주 8도
2020-02-05,5,떠먹는 막걸리가 궁금해서 사봤어요 호불호가 있을 듯하지만 요거트 같으면서 술인게 재미도 있고 맛있네요,술샘 이화주 8도
2020-03-11,5,담에 또 주문해야겠어요,술샘 이화주 8도
2020-02-19,4,막걸리 요플레 같은 맛숟가락으로 떠먹어야 해요걍 요플레 같이 넘어가서 부드러워요사이다와 같이 섞어 먹어도 좋다고 했는데 아직 그렇게 먹어보지 못해서ㅋㅋ암튼 색다른 술 먹는 느낌이었습니다,술샘 이화주 8도
2020-02-14,5,막걸리 좋아하는데 배부른건 싫은 사람들한테 딱이네요,술샘 이화주 8도
2020-02-28,5,평소 먹어보지 못한 맛이라 좋긴했는데 그냥 막걸리맛에 드라이한맛만 더 추가된 느낌이네요,술샘 이화주 8도
2020-03-10,5,아주 깔쌈합니다  ,술샘 이화주 8도
2020-02-29,1,늦은 배송 없데이트 누락 당일 도착후 배송상태 업데이트,술샘 이화주 8도
2020-04-04,4,It was a perfect gift The seller shipped quickly after i messaged them about needing the product quickly,술샘 이화주 8도
2020-02-21,5,막걸리 같으면서도 요거트처럼 끈적한 식감이 좋았고 종종 생각날때마다 시켜먹으려고 합니다,술샘 이화주 8도
2020-02-07,5,깔끔한 모습으로 빠르게 잘 받았습니다,술샘 이화주 8도
2020-01-21,4,이화주 전통주라 함 먹어보고 싶어서 구매했어요 많이 파세요,술샘 이화주 8도
2020-02-20,5,부모님과 먹으려고 샀습니다 처음 드셔보시고 이게 뭔가 하시다가 여러 번 먹다보니 맛있다고 드세요,술샘 이화주 8도
2020-02-17,5,너무좋았어요 선물용으로샀는데 엄청좋아하네용,술샘 이화주 8도
2020-03-16,5,아주아주 맛있습니다 추천,술샘 이화주 8도
2020-01-22,4,아직 안먹어봤지만 맛있을거 같아요기대됩니다,술샘 이화주 8도
2020-02-09,5,솔직히 기대를 너무 많이 했나봐요 미묘하네요,술샘 이화주 8도
2020-02-13,5,빠른배송과 꼼꼼한 포장,술샘 이화주 8도
2020-02-10,5,맛있는데 생각보다 독해요,술샘 이화주 8도
2019-12-20,2,선물용으로 산건데 상자 열어보니 병들이 나뒹굴어 있고 다 샜어요 ㅠㅠ 불안해서 선물용으론 못 드릴거 같네요 ㅠㅠ 진짜 저 저 포장용 저 동그라미 왜 넣었는지 모르겠지만 저게 병에 붙어서 하 진짜 실망이에요 ㅡㅡ,술샘 이화주 8도
2020-02-07,5,두번째 주문인데 맛있어요,술샘 이화주 8도
2020-01-09,5,액체보다 알콜이 좀 강하게 느껴지긴 하는데 색다르고 맛있었어요,술샘 이화주 8도
2020-01-13,4,중국 친구들 선물해줬는데 좋아하네요,술샘 이화주 8도
2020-02-04,5,선물줬어여맛있다네여,술샘 이화주 8도
2020-01-24,5,배송이 빨라서 설 전에 받았어요 감사합니다,술샘 이화주 8도
2020-01-21,5,포장이생각보단맘에든건아니지만그래두상품성은좋아서만족합니다,술샘 이화주 8도
2020-01-27,4,과일이랑 같이 갈아서 슬러시처럼 드세요,술샘 이화주 8도
2020-01-24,4,부드럽게 잘 넘어가는게 좋고 맛나용,술샘 이화주 8도
2020-01-02,4,다행히도 한병도 파손 없이 잘 왔습니다 ㅎㅎ다만 맛은 상당히 호불호가 갈리네요딸기 귤 이렇게 같이 먹어봤는데 딸기가 제일 좋았어요,술샘 이화주 8도
2020-01-22,4,배송도 빠르고 좋았어요,술샘 이화주 8도
2020-01-06,5,전통주점에서 가장 맛있었던 이화주를 선물용으로 샀는데 포장도 꼼꼼하고 배송도 빨랐어요,술샘 이화주 8도
2019-12-23,5,송년회에 가져가려고 구입했습니다 아직 맛보기 전이라 다음 기회에 리뷰남기겠습니다,술샘 이화주 8도
2020-01-17,5,너무 맛있습니다 감사합니다,술샘 이화주 8도
2019-12-28,4,떠먹는 방식이라 독특함이 좋은데 입에서 맛을 느끼려니까 도수가 쎄네요 딸기를 찍어먹었는데 섞어 먹거나 맛있게 먹을 수 있는 조합을 알려주시면 좋겠습니다ㅎㅎ,술샘 이화주 8도
2020-01-03,2,기대를 너무 많이 했나봐요 단독으로 먹는건 별로고맛있게 먹는 다른 방법을 찾아야 할 것 같아요,술샘 이화주 8도
2019-12-06,4,뭔가 독특했어요따로먹으면 맛이 너무 강렬한데 딸기같은 과일에 발라먹으니 좋네요,술샘 이화주 8도
2020-01-03,4,독특해 선물 받는 사람들이 좋아했습니다 그런데 맛은 호불호가 있네요,술샘 이화주 8도
2019-12-10,5,첨먹어본맛이라 낯설긴한데 과일이랑 같이먹으니까 너무맛있어요,술샘 이화주 8도
2019-12-14,4,리뷰보고 구매하였는데 개인적으론 생각보다는 별로였어요,술샘 이화주 8도
2020-01-01,5,배송이 너무 빨라서 그런지 정말 좋았어요,술샘 이화주 8도
2019-12-23,4,이화주 샌다는 리뷰 몇개 봤는데 제꺼도 샜어요 포장에 신경좀 써주세요,술샘 이화주 8도
2019-12-29,5,약간 끝맛이 달면서도 막걸리 맛이 확 올라와서 맛있네요 ,술샘 이화주 8도
2019-12-28,4,가격대비 선물로 괜찮은것같습니다,술샘 이화주 8도
2019-11-25,4,잘 받았습니다 사이즈가 작아서 귀여워요 요거트 질감에 막걸리 맛이 나요,술샘 이화주 8도
2020-01-04,3,술은 확실히 술이네요,술샘 이화주 8도
2019-11-27,5,애주가라도 호불호가 있을 수 있어요 일단 떠먹는 술이라는 점에서 어색하고 이게 술인지 요거트인지도 헷갈리는데 먹어보면 술이네라고 생각이 됩니다 저도 처음엔 별로였는데 먹다보니 특유의 향과 맛을 느끼면서 자꾸 손이 갑니다 마치 한스푼이 술한잔인것처럼 ㅋㅋㅋ암튼 색다른 경험을 하실 수 있구요 드실만 합니다 ,술샘 이화주 8도
2019-12-10,5,우선 술에 대한 전혀다른 접근방식이 너무 신선합니다 맛있게 잘 먹었습니다,술샘 이화주 8도
2019-12-12,5,새롭고 참신한 맛이었어요 선물하기에도 좋아요,술샘 이화주 8도
2019-12-04,4,아빠가 막걸리를 좋아하셔서 사드렸는데 좀 달다고하시드라구요 아빠는 그냥 마시는게 시원하고 좋으시다고 그래도 맛있게 먹었다고 하셨어요,술샘 이화주 8도
2019-12-11,5,시원하게 과일찍어 먹으면 괜춘합니다포장이 좀 별로였던거 빼면 좋았어요,술샘 이화주 8도
2019-12-13,4,신속정확ㄱㅅ,술샘 이화주 8도
2019-11-25,5,꼭 한번 먹어보고 싶던 전통주라서 시켜봤는데역시 맛있네요 땅콩이랑같이 디저트처럼 먹으니 좋습니다,술샘 이화주 8도
2019-12-18,4,연말파티 스페셜 주류로 good,술샘 이화주 8도
2019-12-14,5,포장이 귀여워요ㅎㅎ,술샘 이화주 8도
2019-12-09,5,포장이 세트박스일줄 알았는데 그냥 개별이네요,술샘 이화주 8도
2019-11-24,5,엄청 달진 않을까 했는데 딱 탁주의그 맛을 잘 살렷어요 ㅎㅎㅎ 만족입니다,술샘 이화주 8도
2019-10-20,3,냉장보관인줄 알았는데 아이스팩같은거 하나도 없이 와서 당황했어요 떠먹는 막걸리라고 해서 궁금해서 사먹어봤는데 맛은 없네요 가격도 비싸고 다음에 또 먹진 않을 것 같네요,술샘 이화주 8도
2019-12-01,5,선물 받는 사람이 너무 조아함,술샘 이화주 8도
2019-11-23,5,생각보다 쎄요 궁금해서 삿는데 맛잇어서 또 사서 먹는 느낌보단 이벤트성으로 찾게될거같아요,술샘 이화주 8도
2019-11-11,5,전통주는 처음 먹어봐서 그냥 떠먹었을땐이게 맞는맛인가 싶었어요 술알못이라 그런거같아서 저는 요거트랑 섞어 먹었는데 맛있더라구요,술샘 이화주 8도
2019-11-10,5,친구 선물로 보내줬는데 너무 좋아하네요 다음에 또 구매하러 올게요 배송도 포장도 엄지척,술샘 이화주 8도
2019-11-29,5,정말 색다른 경험이었습니다 좋아요,술샘 이화주 8도
2019-12-04,4,포장이 평범해서 4점,술샘 이화주 8도
2019-11-16,5,부드럽고 풍미도 좋고요 선물 하기 좋아요,술샘 이화주 8도
2019-11-24,4,색다른 술이였어요너무 좋아요,술샘 이화주 8도
2019-11-13,5,10년전 국순당에서 처음 복원하고 그렇게 맛보고 싶었는데 못먹다가 10년만에 이렇게 그 꿈을 이루네요 맛있어요,술샘 이화주 8도
2019-11-03,3,엄마 선물로 보내드렸는데 요거트처럼 먹기에는 맛이 없고 물에 타서 먹으니 미숫가루 같은 느낌이라 잘 넘어갔다고 하셨어요,술샘 이화주 8도
2019-11-26,2,호불호있는 맛이에요,술샘 이화주 8도
2019-11-16,5,막걸리네요 맛 이네요ㅋㅋㅋ 물건 잘 받았습니다,술샘 이화주 8도
2019-11-19,4,생각보다술맛이 강해서 놀랬어요,술샘 이화주 8도
2019-11-19,5,생각했던 맛은 아니고 호불호가 확실하네요,술샘 이화주 8도
2019-11-15,5,아주 좋습니다 잘먹을께용,술샘 이화주 8도
2019-11-08,3,제 취향은 아니네요 그냥 먹기가 좀 힘들어요,술샘 이화주 8도
2019-11-09,5,처음 구매해봤는데 술같지않고 맛있어요,술샘 이화주 8도
2019-11-10,4,맛있게 잘먹었습니다,술샘 이화주 8도
2019-11-01,5,부담없는 디저트로 강추 단것 안먹고 이거 하나 먹으면 끝이에요,술샘 이화주 8도
2019-11-02,5,술이 특이해서 하나 구매했는데맛이 괜찮네요,술샘 이화주 8도
2019-10-28,5,예전에 직접 만들어먹었던건 아이스크림처럼 꾸덕했는데 이번에 시켜먹은건 요거트같아서 더 잘넘어가네요 ㅎㅎ,술샘 이화주 8도
2019-10-17,4,포장 및 배송은 모두 만족스럽습니다 다만 아직 맛을 보자 못해 최고점을 못 드렸어요,술샘 이화주 8도
2019-10-10,3,5병중에 한병은 쏟아져와서 마시지도 못하고 닦았네요,술샘 이화주 8도
2019-09-19,5,완전 제 취향이에요 정말 이렇게 맛있을 수가 없어요 매일매일 한통씩 먹고 싶네요 고급진 디저트 대접받는 느낌에 술기운까지 포장만 좀더 신경써 주셨으면 더 좋았을거같아요 안깨지고 왔는데 안에 병들이 고정이 안되어서좀 흐트러져 있어서 그것만 좀 아쉬웠어요 박스 내부 구조를 조금만 개선하면 될 것 같아요,술샘 이화주 8도
2019-10-22,5,배송이 빨리왔어요감사합니다,술샘 이화주 8도
2019-10-20,4,맛있어요 전통주 화이팅,술샘 이화주 8도
2019-10-05,5,포장도 잘되어있고 좋았습니다,술샘 이화주 8도
2019-09-10,4,발효주라 뚜껑이 부풀어 오를꺼라 예상은 했지만 배송중에 관리가 잘되지 않은건지 한병이 뚜껑이 열려서 왔네요ㅠ 박스 열자마자 사진찍었네요 그래서 별하나 뺐구요 그거 빼곤 맛있어요,술샘 이화주 8도
2019-10-14,5,말로만 들었지 처음 먹어보았는데 은은한 알코올 향도 나고 좋아요,술샘 이화주 8도
2019-11-25,3,akrrjfflrk dkdlqslek,술샘 이화주 8도
2019-10-07,5,그냥 떠 먹기엔 세서 한번 사이다에 타 먹어봤는데 와 이건 신세계 맛있습니다,술샘 이화주 8도
2019-10-04,4,떠서 먹을 수 있다는것이 특이해서 좋았어요맛은 전 맛있는데 사람에 따라서 호불호가 확실하네요,술샘 이화주 8도
2019-10-06,4,생각보다 맛있었어요 막걸리향도 나는게 좋았습니다,술샘 이화주 8도
2019-10-20,4,냉장보관 제품인데 그냥 박스에 왔어요,술샘 이화주 8도
2019-10-08,4,상상했던 맛은 아니였지만 그래도 새로운 경험이였습니다,술샘 이화주 8도
2019-10-05,5,알코올이 있는 요거트를 먹는 느낌임 과일 올려서 먹으면 맛있을거 같음,술샘 이화주 8도
2019-09-21,5,적당한 신맛과 부드러움 떠먹는 막걸리라는 보기 드문 형태까지 마음에 듭니다,술샘 이화주 8도
2019-09-23,4,부드럽고 달아서 술처럼 느껴지지 않고 술술 넘어가서 좋네요,술샘 이화주 8도
2019-08-29,3,상품 자체는 괜찮은데 포장이 너무 안에서 흔들리고 굴러다녀서 상품에 붙어 있는 씰부분이 끊어졌네요 원래 그 부분이 안튼튼한건지선물할건데 씰이 끊어져 있어서 꼭 열어본 모양새처럼 돼서 잘 설명하고 선물해야겠어요,술샘 이화주 8도
2019-08-09,5,하나 파손되서 온것도 다지 꼼꼼히 잘 싸서 보내주시고 감사합니다 맛도 과일과 먹으면 딱 좋아요 양도 많지않아서 적당히 먹을수있고 좋습니다 추천추천추천,술샘 이화주 8도
2019-08-14,5,되게 신기했어요 막걸리맛 요플레라는 표현이 딱일 듯 술 잘 못 마시는 저에게도 상큼한 풍미가 좋았습니다 밥 먹고 디저트로 먹었는데 재밌는 맛ㅋㅋㅋ,술샘 이화주 8도
2019-09-09,5,포장 꼼꼼하게 잘 해서 보내주셨고맛도 좋았습니다,술샘 이화주 8도
2019-09-19,5,더 이상 좋은 막걸리는 없을 듯,술샘 이화주 8도
2019-09-03,5,어릴 때 먹어본 이화주 생각이 나서 주문했는데 맛있었습니다 감사합니다,술샘 이화주 8도
2019-08-24,4,빠른 배송에 보장된 맛,술샘 이화주 8도
2019-09-06,4,아직 맛보지 않았습니다떠먹는 전통주 신기하네요맛있었으면 좋겠어요,술샘 이화주 8도
2019-08-08,4,적당히 달고 알콜도수도 높지 않지만 약간의 거부감이 있어요눈으로 봤을때 쌀가루처럼 작게 덩어리 져있고 맛도 쌀맛이 많이 나서 실제로 식감이 까끌한건 아닌데 까끌할것 같은 느낌이에요그리고 같이먹기 적당한 안주를 못찾았어요같이 추천해주시면 좋을것 같아요,술샘 이화주 8도
2019-08-21,4,별 하나를 뺏것은 양이 적어서 입니다 광고사진에보이는 조그만 병의 35정도까지의 양입니다,술샘 이화주 8도
2019-08-05,5,처음 배송에 문제가 있어서 재배송 요청했습니다재배송 포장은 꼼꼼하게 해주셔서 안전하게 배송받았습니다맛은 아주 만족스럽습니다 ,술샘 이화주 8도
2019-08-22,5,너무 맛이좋아서 또 구매하였어요,술샘 이화주 8도
2019-08-15,5,맛은 특이하게 맛있는 유산균이 많아서 인지 뚜껑이 부풀어서 왔어요,술샘 이화주 8도
2019-08-10,5,이때까지 세군데에서 이화주를 먹어봤는데 평타이상은 되는듯합니다,술샘 이화주 8도
2019-08-12,5,우리 냉장고엔 이화주가 늘 있답니다아주 좋아요,술샘 이화주 8도
2019-07-03,4,이전에 이미 먹어본적 있는 술 믿고 먹습니다 그러나 얼음팩이 들어있지 않은 점이 조금 아쉽네요,술샘 이화주 8도
2019-06-29,5,저한텐 술맛이 좀 강해서 요거트처럼 먹기는 힘들었고 탄산수를 타서 마셔봤는데 단맛이 너무 강하지도 않으면서 은은하게 달큰한 맛이 좋았어요 타서 마시면 시중에 파는 막걸리에서 당도 줄인 듯한 맛이에요 ㅎㅎ 외국인 친구들에게 선물용으로 산거라 다들 신기해하고 좋아했어요,술샘 이화주 8도
2019-07-20,5,좋고 좋고 정말로 좋음,술샘 이화주 8도
2019-07-03,4,달달한맛에 알콜을 생각했는데 시큼함 50 달달함30 쌀맛10 알콜10 정도 맛이에요그래도 떠먹는 술이라니 신기해요,술샘 이화주 8도
2019-05-29,5,막걸리를 좋아라하는 1인이라 그런지 너무 부드럽고 달달하니 맛있었어요요거트 먹듯이 한병을 뚝딱 했네요 ㅎㅎ,술샘 이화주 8도
2019-06-20,3,병뚜껑이 열린게 있어 하나가 흘렀어요ㅡㅡ맛은 막걸리 맛으로 유산균 대신 먹으면 좋을것 같은데 좀 비싸고 고급 막걸리 먹는 걸로는 좋아요,술샘 이화주 8도
2019-06-14,5,좋고 좋고 또 좋은 막걸리 ,술샘 이화주 8도
2019-06-17,5,잘 받았습니다,술샘 이화주 8도
2019-04-13,3,배송도 빨랐고 포장도 꼼꼼했고 좋았습니다 그러나 맛은 달달하고 크림같은 알콜향 별로 안나는 그런 맛있는 술을 상상했는데 단맛은 하나도 안나고 막걸리 향이랑 알콜향이 너무 강한데다가 스프같은 제형이라 일반적인 술 넘기는 것처럼 그냥 꿀떡꿀떡도 못먹겠어요,술샘 이화주 8도
2019-06-05,5,무엇을 곁들여야 가장 맛있을지 고민입니다,술샘 이화주 8도
2019-04-19,5,부드럽고 좋아요 특이한 질감이라서 색다르게 먹기에는 좋아요 그런데 마시는 것에 비해서 손이 많이 가지는 않아요 전 먹으면서 요플레를 같이 먹는 느낌이랄까 특이하게 먹기에는 좋을 것 같습니다,술샘 이화주 8도
2019-05-13,5,목넘김이 좋네요 취한다 취해,술샘 이화주 8도
2019-04-19,5,맛이 부드럽네요 너무 달거나 하지않아서 좋습니다 가격대비 양은 적네요,술샘 이화주 8도
2019-04-13,5,선물했는데 너무 좋아하셔썽요,술샘 이화주 8도
2019-04-03,4,막 딱 한입먹고 별로였는데 그 넘기고 나서가 노무 마싯네요 몬가 구수하니 첨먹어보면서 이미 어디서 먹어본듯한 그런맛ㅋㅋㅋ 상품평보고 무슨말인가 했는데 단박에 이해 ㅠㅠ 대신 포장 완존허술해요 스티커 5개중에 3개가 찢어져서 왔어요ㅠㅠ 담엔 크레커랑 과일에 먹어봐야겠어요ㅋㅋ,술샘 이화주 8도
2019-05-01,5,늘 생각나는 신선한 맛 좋아요,술샘 이화주 8도
2019-04-04,5,생각보다 맛있어요,술샘 이화주 8도
2019-04-23,4,신세계 였고 대접하는기분이 좋았어요,술샘 이화주 8도
2019-04-18,5,일단 특이해서 좋아요,술샘 이화주 8도
2019-03-29,5,외국인 친구들 주려고 샀어요,술샘 이화주 8도
2019-03-22,5,선물용이었는데 택배 박스를 뜯자마자 당황했어요 안에 박스가 하나 더 있을 줄 알았는데 아니어서요 선물용 패키징 옵션이 있으면 좋겠어요,술샘 이화주 8도
2019-03-15,3,술을 마시는 느낌보다 요거트 떠 먹는 느낌이었네요,술샘 이화주 8도
2019-03-17,4,이화주는 개인이 만들기 어려운 떠먹는 술입니다 전 탄산수에 타서 마십니다 저녁에 가벼운 기분으로 한잔  좋아요,술샘 이화주 8도
2019-02-25,5,술 잘 못 마셔서 그런지 생각보다 독했어요 병 귀여워요,술샘 이화주 8도
2019-02-25,5,이화주 찐한 맛이 색다르면서 아주 좋았습니다 과일이랑 더욱 잘 어울릴 것 같아요,술샘 이화주 8도
2019-02-05,5,떠먹는 막걸리가 무엇일까 궁금해서 기대하면서 샀어요 생각보다 독하다고 해서 걱정했는데 맛 괜찮았어요 호불호가 심해서 다섯개 사고 두개씩 선물했는데 선물받으신 분들도 맛 괜찮다고 특이하다고 좋아하셨어요 다만 상자 자체가 배송딱지가 붙어와서 그점은 아쉬웠어요 전반적으로 만족합니다,술샘 이화주 8도
2019-02-06,4,그냥먹어도 부드러웠는데 도수가 8도라서 생각보다 쎄더라구요 과일이랑먹으니까 훨씬맛잇엇어요,술샘 이화주 8도
